Object/Action_1,Object/Action_2,ActionUsedFor,HasProperty,AssociatedWith,Affordance,AtLocation,LocatedNear,CreatedBy,Action
egg,take,0,0,0,1,0,0,0,1.0
cooker,light,0,0,0,1,0,0,0,1.0
scissors,board:chopping,0,0,1,0,0,1,0,0.0
saucepan,stack,0,0,0,1,0,0,0,1.0
strainer:pasta,get,0,0,0,1,0,0,0,1.0
bowl:salad,put,0,0,0,1,0,0,0,1.0
knife,lather,0,0,0,1,0,0,0,1.0
tomato,dry,0,0,0,1,0,0,0,1.0
bread,flip,0,0,0,1,0,0,0,1.0
powder:curry,pour,0,0,0,1,0,0,0,1.0
table,container:sugar,0,0,1,0,0,1,0,0.0
onion,cut,0,0,0,1,0,0,0,1.0
eggshell,look-for,0,0,0,1,0,0,0,1.0
oat,open,0,0,0,1,0,0,0,1.0
towel:kitchen,throw,0,0,0,1,0,0,0,1.0
paper,move,0,0,0,1,0,0,0,1.0
rice,pat-down,0,0,0,1,0,0,0,1.0
cheese,wrap,0,0,0,1,0,0,0,1.0
lettuce,get,0,0,0,1,0,0,0,1.0
corn,take-out,0,0,0,1,0,0,0,1.0
base:pizza,move,0,0,0,1,0,0,0,1.0
egg,plate,0,0,1,0,0,1,0,0.0
bag:flour,cupboard,0,0,1,0,0,1,0,0.0
hob,temperature,0,0,1,0,0,1,0,0.0
meat:stir,pan,0,0,1,0,0,1,0,0.0
waste,take,0,0,0,1,0,0,0,1.0
plate,rag,0,0,1,0,0,1,0,0.0
pan,pick,0,0,0,1,0,0,0,1.0
egg:distribute,pan,0,0,1,0,0,1,0,0.0
napkin,table,0,0,1,0,0,1,0,0.0
bowl,chicken,0,0,1,0,0,1,0,0.0
lettuce,squeeze,0,0,0,1,0,0,0,1.0
chicken,put-down,0,0,0,1,0,0,0,1.0
desk,plate,0,0,1,0,0,1,0,0.0
bread,back,0,0,1,0,0,1,0,0.0
lid,box,0,0,1,0,0,1,0,0.0
package,close,0,0,0,1,0,0,0,1.0
sponge,soap,0,0,1,1,0,1,0,1.0
sink,put,0,0,0,1,0,0,0,1.0
rice,bowl,0,0,1,0,0,1,0,0.0
plate,ring:onion,0,0,1,0,0,1,0,0.0
peach,put,0,0,0,1,0,0,0,1.0
bag,tofu,0,0,1,0,0,1,0,0.0
colander,move,0,0,0,1,0,0,0,1.0
milk:coconut,pick-up,0,0,0,1,0,0,0,1.0
almond,pour,0,0,0,1,0,0,0,1.0
pack:tortilla,open,0,0,0,1,0,0,0,1.0
hand,dry,0,0,0,1,0,0,0,1.0
filter:water,fill,0,0,0,1,0,0,0,1.0
box:lunch,fork,0,0,1,0,0,1,0,0.0
stove,light,0,0,0,1,0,0,0,1.0
heat,turn,0,0,0,1,0,0,0,1.0
pot:coffee,wash,0,0,0,1,0,0,0,1.0
processor:food,stop,0,0,0,1,0,0,0,1.0
egg,spatula,0,0,1,0,0,1,0,0.0
salt,grab,0,0,0,1,0,0,0,1.0
chopstick,get,0,0,0,1,0,0,0,1.0
packaging,scissors,0,0,1,0,0,1,0,0.0
vinegar,add,0,0,0,1,0,0,0,1.0
sachet:flavour,pot,0,0,1,0,0,1,0,0.0
counter,open,0,0,0,1,0,0,0,1.0
pepper,look-at,0,0,0,1,0,0,0,1.0
curd:bean,bowl,0,0,1,0,0,1,0,0.0
vinegar,pick-up,0,0,0,1,0,0,0,1.0
lid,lift,0,0,0,1,0,0,0,1.0
teapot,put,0,0,0,1,0,0,0,1.0
sink,fish,0,0,1,0,0,1,0,0.0
heater,turn-off,0,0,0,1,0,0,0,1.0
pepper,tomato,0,0,1,0,0,1,0,0.0
cover,jar:filter,0,0,1,0,0,1,0,0.0
rack:drying,take,0,0,0,1,0,0,0,1.0
bottom,cover,0,0,1,0,0,1,0,0.0
sponge,put,0,0,0,1,0,0,0,1.0
bowl,bin,0,0,1,0,0,1,0,0.0
table,stove,0,0,1,0,0,1,0,0.0
film:cling,meat,0,0,1,0,0,1,0,0.0
coffee,maker:coffee,0,0,1,0,0,1,0,0.0
water:remove,clothes,0,0,1,0,0,1,0,0.0
bowl:salad,wash,0,0,0,1,0,0,0,1.0
cream,bacon,0,0,1,0,0,1,0,0.0
moka,get,0,0,0,1,0,0,0,1.0
chorizo,packet,0,0,1,0,0,1,0,0.0
rack:drying,plate,0,0,1,0,0,1,0,0.0
sugar,cup,0,0,1,0,0,1,0,0.0
colander,carrot,0,0,1,0,0,1,0,0.0
top,bowl:glass,0,0,1,0,0,1,0,0.0
leaf:bay,put-away,0,0,0,1,0,0,0,1.0
bean:green,trim,0,0,0,1,0,0,0,1.0
fridge,put,0,0,0,1,0,0,0,1.0
sugar,pick-up,0,0,0,1,0,0,0,1.0
bacon,tear-out,0,0,0,1,0,0,0,1.0
bag:trash,get,0,0,0,1,0,0,0,1.0
container,bacon,0,0,1,0,0,1,0,0.0
bowl,chopstick,0,0,1,0,0,1,0,0.0
pan,oil:sesame,0,0,1,0,0,1,0,0.0
drawer,spoon:wooden,0,0,1,0,0,1,0,0.0
scissors,sink,0,0,1,0,0,1,0,0.0
machine:coffee,put-down,0,0,0,1,0,0,0,1.0
tomato:chopped,put,0,0,0,1,0,0,0,1.0
colander,remove,0,0,0,1,0,0,0,1.0
tomato,egg,0,0,1,0,0,1,0,0.0
refrigerator,put-back,0,0,0,1,0,0,0,1.0
plate,place-on,0,0,0,1,0,0,0,1.0
hob,dish,0,0,1,0,0,1,0,0.0
pot:coffee,pick-up,0,0,0,1,0,0,0,1.0
bottle:water,fill-up,0,0,0,1,0,0,0,1.0
pot:teapot,counter,0,0,1,0,0,1,0,0.0
flour,get,0,0,0,1,0,0,0,1.0
machine:washing,set,0,0,0,1,0,0,0,1.0
spoon,lick,0,0,0,1,0,0,0,1.0
brusher,water:tap,0,0,1,0,0,1,0,0.0
water:more,move,0,0,0,1,0,0,0,1.0
beer,put-down,0,0,0,1,0,0,0,1.0
label,read,0,0,0,1,0,0,0,1.0
pot,switch,0,0,0,1,0,0,0,1.0
bin,pepper,0,0,1,0,0,1,0,0.0
ham,pan,0,0,1,0,0,1,0,0.0
sink,tongs,0,0,1,0,0,1,0,0.0
almond:canned,open,0,0,0,1,0,0,0,1.0
lid,milk,0,0,1,0,0,1,0,0.0
jar,fill-up,0,0,0,1,0,0,0,1.0
salad,oil:olive,0,0,1,0,0,1,0,0.0
bottle:oil,refrigerator,0,0,1,0,0,1,0,0.0
pasta,mixture:cheese,0,0,1,0,0,1,0,0.0
spade:plastic,get,0,0,0,1,0,0,0,1.0
bowl:salad,pick-up,0,0,0,1,0,0,0,1.0
sandwich,stuff,0,0,0,1,0,0,0,1.0
fan:extractor,turn-off,0,0,0,1,0,0,0,1.0
cob:corn,pick-up,0,0,0,1,0,0,0,1.0
garlic,break-up,0,0,0,1,0,0,0,1.0
egg,move,0,0,0,1,0,0,0,1.0
tongs,turn,0,0,0,1,0,0,0,1.0
chicken,get,0,0,0,1,0,0,0,1.0
pot:small,put-down,0,0,0,1,0,0,0,1.0
roll:kitchen,put-down,0,0,0,1,0,0,0,1.0
cover,throw,0,0,0,1,0,0,0,1.0
foil,take,0,0,0,1,0,0,0,1.0
bottle,plug,0,0,0,1,0,0,0,1.0
stuff:board,bin,0,0,1,0,0,1,0,0.0
squash,pick-up,0,0,0,1,0,0,0,1.0
leaf:spinach,cut,0,0,0,1,0,0,0,1.0
piece:pasta,take,0,0,0,1,0,0,0,1.0
raisin,pan,0,0,1,0,0,1,0,0.0
board:chopping,sink,0,0,1,0,0,1,0,0.0
cup,take,0,0,0,1,0,0,0,1.0
meat,drawer:freezer,0,0,1,0,0,1,0,0.0
pan,aubergine,0,0,1,0,0,1,0,0.0
sink,cup,0,0,1,0,0,1,0,0.0
packet,cookie,0,0,1,0,0,1,0,0.0
spade,search-for,0,0,0,1,0,0,0,1.0
peach,pick-up,0,0,0,1,0,0,0,1.0
refrigerator,bowl,0,0,1,0,0,1,0,0.0
chopstick,water,0,0,1,0,0,1,0,0.0
scoop,put-down,0,0,0,1,0,0,0,1.0
aubergine,pizza,0,0,1,0,0,1,0,0.0
tray,pull,0,0,0,1,0,0,0,1.0
presser:garlic,get,0,0,0,1,0,0,0,1.0
dressing,look-at,0,0,0,1,0,0,0,1.0
napkin,put,0,0,0,1,0,0,0,1.0
sink,pasta,0,0,1,0,0,1,0,0.0
bean:green,snap,0,0,0,1,0,0,0,1.0
board:chopping,stir,0,0,0,1,0,0,0,1.0
rag,knife,0,0,1,0,0,1,0,0.0
cup:small,put,0,0,0,1,0,0,0,1.0
cube:stock,box,0,0,1,0,0,1,0,0.0
carafe,rinse,0,0,0,1,0,0,0,1.0
milk:soy,fridge,0,0,1,0,0,1,0,0.0
bowl:sugar,table,0,0,1,0,0,1,0,0.0
water,hand:my,0,0,1,0,0,1,0,0.0
knife,grab,0,0,0,1,0,0,0,1.0
juice,pick-up,0,0,0,1,0,0,0,1.0
top,close,0,0,0,1,0,0,0,1.0
water,leaf:salad,0,0,1,0,0,1,0,0.0
cap:sink,put,0,0,0,1,0,0,0,1.0
rack:drying,move,0,0,0,1,0,0,0,1.0
board:cutting,get,0,0,0,1,0,0,0,1.0
package:cream,open,0,0,0,1,0,0,0,1.0
teaspoon,put,0,0,0,1,0,0,0,1.0
mixture,bottom,0,0,1,0,0,1,0,0.0
liquid:cleaning,clothes,0,0,1,0,0,1,0,0.0
aubergine,flip,0,0,0,1,0,0,0,1.0
fridge,pick-up,0,0,0,1,0,0,0,1.0
skin,hand,0,0,1,0,0,1,0,0.0
onion,chop,0,0,0,1,0,0,0,1.0
stock:leftover,jug,0,0,1,0,0,1,0,0.0
bin,onion,0,0,1,0,0,1,0,0.0
salt,oil,0,0,1,0,0,1,0,0.0
pack:cookie,refrigerator,0,0,1,0,0,1,0,0.0
bag:plastic,make,0,0,0,1,0,0,0,1.0
fork,teaspoon,0,0,1,0,0,1,0,0.0
surface:work,clean,0,0,0,1,0,0,0,1.0
pot,pan,0,0,1,0,0,1,0,0.0
cloth:table,put-down,0,0,0,1,0,0,0,1.0
fraiche:creme,mix,0,0,0,1,0,0,0,1.0
peel,remove,0,0,0,1,0,0,0,1.0
colander,dry,0,0,0,1,0,0,0,1.0
knife:soap,lather,0,0,0,1,0,0,0,1.0
lid:pot,pick-up,0,0,0,1,0,0,0,1.0
oil,cupboard,0,0,1,0,0,1,0,0.0
stock,spoon,0,0,0,1,0,0,0,1.0
leaf:get,garbage,0,0,1,0,0,1,0,0.0
leaf,cut,0,0,0,1,0,0,0,1.0
cheese,chorizo,0,0,1,0,0,1,0,0.0
salad,container,0,0,1,0,0,1,0,0.0
sink,water-off,0,0,0,1,0,0,0,1.0
dish,pan:washing,0,0,1,0,0,1,0,0.0
bread,loaf,0,0,1,0,0,1,0,0.0
jar,lather,0,0,0,1,0,0,0,1.0
pancake,top,0,0,1,0,0,1,0,0.0
tap,mug,0,0,1,0,0,1,0,0.0
bowl:glass,sink:water,0,0,1,0,0,1,0,0.0
chicken,water,0,0,1,0,0,1,0,0.0
tupperware,chicken,0,0,1,0,0,1,0,0.0
roll:kitchen,get,0,0,0,1,0,0,0,1.0
temperature,adjust,0,0,0,1,0,0,0,1.0
container:rice,open,0,0,0,1,0,0,0,1.0
glass,pick,0,0,0,1,0,0,0,1.0
fork,take,0,0,0,1,0,0,0,1.0
light,turn,0,0,0,1,0,0,0,1.0
roll:kitchen,squeeze,0,0,0,1,0,0,0,1.0
table,fish:cooked,0,0,1,0,0,1,0,0.0
squash:more,pour,0,0,0,1,0,0,0,1.0
package:bread,close,0,0,0,1,0,0,0,1.0
bowl:big,get,0,0,0,1,0,0,0,1.0
liquid:washing,dish,0,0,1,0,0,1,0,0.0
stirrer,get,0,0,0,1,0,0,0,1.0
plastic,bag:trash,0,0,1,0,0,1,0,0.0
rice,scoop,0,0,0,1,0,0,0,1.0
fork,plate,0,0,1,0,0,1,0,0.0
plate,slice:pizza,0,0,1,0,0,1,0,0.0
teaspoon,wash,0,0,0,1,0,0,0,1.0
drainer,knife,0,0,1,0,0,1,0,0.0
refrigerator,open,0,0,0,1,0,0,0,1.0
pan:frying,shake,0,0,0,1,0,0,0,1.0
machine:coffee,adjust,0,0,0,1,0,0,0,1.0
coffee,basket,0,0,1,0,0,1,0,0.0
bit:food,wipe-off,0,0,0,1,0,0,0,1.0
cupboard,rice,0,0,1,0,0,1,0,0.0
box:olive,olive,0,0,1,0,0,1,0,0.0
onion:spring,finish,0,0,0,1,0,0,0,1.0
rack:drying,board:washing,0,0,1,0,0,1,0,0.0
cup,move,0,0,0,1,0,0,0,1.0
flower,board:cutting,0,0,1,0,0,1,0,0.0
milk,table,0,0,1,0,0,1,0,0.0
bowl,mint,0,0,1,0,0,1,0,0.0
food,sauce:fish,0,0,1,0,0,1,0,0.0
spoon,oil:olive,0,0,1,0,0,1,0,0.0
processor,place,0,0,0,1,0,0,0,1.0
fridge,throw,0,0,0,1,0,0,0,1.0
lid,screw-on,0,0,0,1,0,0,0,1.0
tomato,return,0,0,0,1,0,0,0,1.0
cookie,packet,0,0,1,0,0,1,0,0.0
glass,pour,0,0,0,1,0,0,0,1.0
tonic,cherry,0,0,1,0,0,1,0,0.0
base,put-down,0,0,0,1,0,0,0,1.0
clip:bag,rinse,0,0,0,1,0,0,0,1.0
door:machine,machine:washing,0,0,1,0,0,1,0,0.0
pack:cheese,table,0,0,1,0,0,1,0,0.0
dish,tortilla,0,0,1,0,0,1,0,0.0
fan,light,0,0,1,0,0,1,0,0.0
cilantro,pick-up,0,0,0,1,0,0,0,1.0
bin,put-down,0,0,0,1,0,0,0,1.0
fork,spatula,0,0,1,0,0,1,0,0.0
container:salt,pick-up,0,0,0,1,0,0,0,1.0
potato,put,0,0,0,1,0,0,0,1.0
pizza:take,plate,0,0,1,0,0,1,0,0.0
bag:oregano,put,0,0,0,1,0,0,0,1.0
dough,spread,0,0,0,1,0,0,0,1.0
pepper:bell,wash,0,0,0,1,0,0,0,1.0
kitchen,enter-into,0,0,0,1,0,0,0,1.0
piece:small,onion,0,0,1,0,0,1,0,0.0
pancake,syrup:cherry,0,0,1,0,0,1,0,0.0
cookie,refrigerator,0,0,1,0,0,1,0,0.0
heater,turn-on,0,0,0,1,0,0,0,1.0
machine:coffee,wash,0,0,0,1,0,0,0,1.0
hamburger,cheese,0,0,1,0,0,1,0,0.0
teaspoon,pick-up,0,0,0,1,0,0,0,1.0
fork,rinse,0,0,0,1,0,0,0,1.0
lettuce,spade,0,0,1,0,0,1,0,0.0
paste:garlic,put,0,0,0,1,0,0,0,1.0
mayonnaise,ketchup,0,0,1,0,0,1,0,0.0
prosciutto,pick-up,0,0,0,1,0,0,0,1.0
foil,remove,0,0,0,1,0,0,0,1.0
tablecloth,cupboard,0,0,1,0,0,1,0,0.0
jug,put,0,0,0,1,0,0,0,1.0
bread,get,0,0,0,1,0,0,0,1.0
stove,maker:coffee,0,0,1,0,0,1,0,0.0
bread:hamburger,tomato,0,0,1,0,0,1,0,0.0
strainer,tomato,0,0,1,0,0,1,0,0.0
box:lunch,burger:tuna,0,0,1,0,0,1,0,0.0
scissor,drainer,0,0,1,0,0,1,0,0.0
pot,raisin,0,0,1,0,0,1,0,0.0
oil:coconut,get,0,0,0,1,0,0,0,1.0
onion,shake,0,0,0,1,0,0,0,1.0
rack,lid,0,0,1,0,0,1,0,0.0
sprout,mix-on,0,0,0,1,0,0,0,1.0
oil:sesame,cupboard,0,0,1,0,0,1,0,0.0
scoop:coffee,take,0,0,0,1,0,0,0,1.0
rusk:honey,pick-up,0,0,0,1,0,0,0,1.0
glove,put-on,0,0,0,1,0,0,0,1.0
flour,hand,0,0,1,0,0,1,0,0.0
table,pack:pasta,0,0,1,0,0,1,0,0.0
cupboard,pot,0,0,1,0,0,1,0,0.0
dish,cupboard,0,0,1,0,0,1,0,0.0
paneer,cut-into,0,0,0,1,0,0,0,1.0
sauce:soy,drizzle,0,0,0,1,0,0,0,1.0
processor,turn-on,0,0,0,1,0,0,0,1.0
package:pasta,put,0,0,0,1,0,0,0,1.0
drawer,take-out,0,0,0,1,0,0,0,1.0
sausage,dish,0,0,1,0,0,1,0,0.0
box:milk,take-out,0,0,0,1,0,0,0,1.0
lettuce,board:chopping,0,0,1,0,0,1,0,0.0
nozzle:coffee,attach,0,0,0,1,0,0,0,1.0
chopstick,spade,0,0,1,0,0,1,0,0.0
bottle:milk,rag,0,0,1,0,0,1,0,0.0
pizza,oven,0,0,1,0,0,1,0,0.0
liquid:cleaning,spread,0,0,0,1,0,0,0,1.0
temperature:cooker,change,0,0,0,1,0,0,0,1.0
bowl:yoghurt,open,0,0,0,1,0,0,0,1.0
board:cutting,thing:water,0,0,1,0,0,1,0,0.0
sausage,slice,0,0,0,1,0,0,0,1.0
cereal,bag,0,0,1,0,0,1,0,0.0
lid,turn,0,0,0,1,0,0,0,1.0
mozzarella,slice,0,0,0,1,0,0,0,1.0
rubbish,bin,0,0,1,0,0,1,0,0.0
window,open,0,0,0,1,0,0,0,1.0
sauce,cheese,0,0,1,0,0,1,0,0.0
mixture:powder,spade,0,0,1,0,0,1,0,0.0
fan:extractor,turn-on,0,0,0,1,0,0,0,1.0
kettle,pitcher,0,0,1,0,0,1,0,0.0
butter,pan:frying,0,0,1,0,0,1,0,0.0
cabinet,change,0,0,0,1,0,0,0,1.0
bowl,pepper:bell,0,0,1,0,0,1,0,0.0
fork,move,0,0,0,1,0,0,0,1.0
potato,tongs,0,0,1,0,0,1,0,0.0
bottle,refrigerator,0,0,1,0,0,1,0,0.0
spice,move,0,0,0,1,0,0,0,1.0
cucumber,soup,0,0,1,0,0,1,0,0.0
cap,bottle:oil,0,0,1,0,0,1,0,0.0
water,chopstick,0,0,1,0,0,1,0,0.0
cooker,bean:green,0,0,1,0,0,1,0,0.0
spoon,container,0,0,1,0,0,1,0,0.0
salad,oregano,0,0,1,0,0,1,0,0.0
box,sticker,0,0,1,0,0,1,0,0.0
drawer,close,0,0,0,1,0,0,0,1.0
spade,get-out,0,0,0,1,0,0,0,1.0
mint,bowl,0,0,1,0,0,1,0,0.0
piece:meat,pick-up,0,0,0,1,0,0,0,1.0
saucepan,bin,0,0,1,0,0,1,0,0.0
tupperware,content,0,0,1,0,0,1,0,0.0
sponge:take,liquid,0,0,1,0,0,1,0,0.0
scrap,throw-away,0,0,0,1,0,0,0,1.0
food:more,plate,0,0,1,0,0,1,0,0.0
cupboard,garlic,0,0,1,0,0,1,0,0.0
onion,salt,0,0,1,0,0,1,0,0.0
lid:box,dry,0,0,0,1,0,0,0,1.0
spaghetti,pepper,0,0,1,0,0,1,0,0.0
jar,grab,0,0,0,1,0,0,0,1.0
bowl,fork,0,0,1,0,0,1,0,0.0
carrot,pan,0,0,1,0,0,1,0,0.0
cheese,put,0,0,0,1,0,0,0,1.0
sink,ladle,0,0,1,0,0,1,0,0.0
pan:content,stir,0,0,0,1,0,0,0,1.0
flatware,take,0,0,0,1,0,0,0,1.0
aubergine,put-down,0,0,0,1,0,0,0,1.0
leaf:bay,pan,0,0,1,0,0,1,0,0.0
lid,replace,0,0,0,1,0,0,0,1.0
machine:coffee,pod:coffee,0,0,1,0,0,1,0,0.0
leaf,chop,0,0,0,1,0,0,0,1.0
bowl,noodle,0,0,1,0,0,1,0,0.0
grinder,store,0,0,0,1,0,0,0,1.0
clip,floor,0,0,1,0,0,1,0,0.0
board:chopping,drainer,0,0,1,0,0,1,0,0.0
table,fork:paper,0,0,1,0,0,1,0,0.0
banana,take,0,0,0,1,0,0,0,1.0
lid,yoghurt:pick,0,0,1,0,0,1,0,0.0
milk,put,0,0,0,1,0,0,0,1.0
jar:filter,filter:water,0,0,1,0,0,1,0,0.0
cover,top,0,0,1,0,0,1,0,0.0
pizza,pick-up,0,0,0,1,0,0,0,1.0
pot,spoon:second,0,0,1,0,0,1,0,0.0
bin:trash,bag,0,0,1,0,0,1,0,0.0
plastic,bin,0,0,1,0,0,1,0,0.0
corn,colander,0,0,1,0,0,1,0,0.0
hand,meat,0,0,1,0,0,1,0,0.0
rack:drying,tray:baking,0,0,1,0,0,1,0,0.0
bowl:sugar,pick-up,0,0,0,1,0,0,0,1.0
cupboard,take,0,0,0,1,0,0,0,1.0
sausage,search,0,0,0,1,0,0,0,1.0
pepper:bell,throw,0,0,0,1,0,0,0,1.0
film:cling,pull,0,0,0,1,0,0,0,1.0
towel,open,0,0,0,1,0,0,0,1.0
table,yoghurt,0,0,1,0,0,1,0,0.0
bowl,rice:cooked,0,0,1,0,0,1,0,0.0
fridge,package,0,0,1,0,0,1,0,0.0
salsa,store,0,0,0,1,0,0,0,1.0
cupboard,plate,0,0,1,0,0,1,0,0.0
oven,turn-on,0,0,0,1,0,0,0,1.0
spoon,lather,0,0,0,1,0,0,0,1.0
lid,processor,0,0,1,0,0,1,0,0.0
skin:carrot,take,0,0,0,1,0,0,0,1.0
pot,shelf:plate,0,0,1,0,0,1,0,0.0
cup,dry,0,0,0,1,0,0,0,1.0
pasta,shake,0,0,0,1,0,0,0,1.0
cup,bag:tea,0,0,1,0,0,1,0,0.0
jar:sugar,put,0,0,0,1,0,0,0,1.0
lettuce,stir,0,0,0,1,0,0,0,1.0
nesquik,bottle,0,0,1,0,0,1,0,0.0
tray,open,0,0,0,1,0,0,0,1.0
water,saucepan:small,0,0,1,0,0,1,0,0.0
kettle,fill-up,0,0,0,1,0,0,0,1.0
tuna,salad,0,0,1,0,0,1,0,0.0
vinegar,put-back,0,0,0,1,0,0,0,1.0
oil:olive,spoon,0,0,1,0,0,1,0,0.0
bin,packaging,0,0,1,0,0,1,0,0.0
liquid,grab-up,0,0,0,1,0,0,0,1.0
light,switch-off,0,0,0,1,0,0,0,1.0
pot,flour:egg,0,0,1,0,0,1,0,0.0
can,drain,0,0,0,1,0,0,0,1.0
pepper,slice,0,0,0,1,0,0,0,1.0
pot:white,garlic,0,0,1,0,0,1,0,0.0
hamburger,sausage,0,0,1,0,0,1,0,0.0
onion,tupperware,0,0,1,0,0,1,0,0.0
lime,put-down,0,0,0,1,0,0,0,1.0
cup:measuring,put,0,0,0,1,0,0,0,1.0
meat,compress,0,0,0,1,0,0,0,1.0
chopper:moon,put,0,0,0,1,0,0,0,1.0
mixture:tuna,bag,0,0,1,0,0,1,0,0.0
jug:measuring,wash,0,0,0,1,0,0,0,1.0
pesto,pasta,0,0,1,0,0,1,0,0.0
kettle,place,0,0,0,1,0,0,0,1.0
bowl:glass,flour:plain,0,0,1,0,0,1,0,0.0
slice:onion,rest,0,0,1,0,0,1,0,0.0
cucumber,cut,0,0,0,1,0,0,0,1.0
box,take,0,0,0,1,0,0,0,1.0
sink,fork,0,0,1,0,0,1,0,0.0
brush,machine:coffee,0,0,1,0,0,1,0,0.0
bag:salt,take,0,0,0,1,0,0,0,1.0
garlic,skin,0,0,1,0,0,1,0,0.0
flour:more,bowl,0,0,1,0,0,1,0,0.0
chopstick,stir,0,0,0,1,0,0,0,1.0
processor,bit,0,0,1,0,0,1,0,0.0
meat,dish,0,0,1,0,0,1,0,0.0
kiwi,put-back,0,0,0,1,0,0,0,1.0
food,spoon,0,0,0,1,0,0,0,1.0
oven,pot,0,0,1,0,0,1,0,0.0
bowl,mix,0,0,0,1,0,0,0,1.0
sink:water,water,0,0,1,0,0,1,0,0.0
potato,throw,0,0,0,1,0,0,0,1.0
corn,get,0,0,0,1,0,0,0,1.0
coriander,stir,0,0,0,1,0,0,0,1.0
container:food,open,0,0,0,1,0,0,0,1.0
cube:gravy,open,0,0,0,1,0,0,0,1.0
counter,pan,0,0,1,0,0,1,0,0.0
bin:food,close,0,0,0,1,0,0,0,1.0
lid,put-on,0,0,0,1,0,0,0,1.0
salt,table,0,0,1,0,0,1,0,0.0
bin,wash,0,0,0,1,0,0,0,1.0
oven,right:bottom,0,0,1,0,0,1,0,0.0
maker:coffee,lift-up,0,0,0,1,0,0,0,1.0
grater,take,0,0,0,1,0,0,0,1.0
dish,drainer,0,0,1,0,0,1,0,0.0
cheese,pick-up,0,0,0,1,0,0,0,1.0
sauce,spoon,0,0,1,1,0,1,0,1.0
processor:food,clean,0,0,0,1,0,0,0,1.0
lid,dishwasher,0,0,1,0,0,1,0,0.0
side,put,0,0,0,1,0,0,0,1.0
pasta,salt,0,0,1,0,0,1,0,0.0
pan,pea,0,0,1,0,0,1,0,0.0
gravy,take,0,0,0,1,0,0,0,1.0
pan,juice:lime,0,0,1,0,0,1,0,0.0
bean,pan:frying,0,0,1,0,0,1,0,0.0
surface,plate,0,0,1,0,0,1,0,0.0
clip:bag,dry,0,0,0,1,0,0,0,1.0
chunk,potato,0,0,1,0,0,1,0,0.0
sink,top,0,0,1,0,0,1,0,0.0
bowl,milk,0,0,1,0,0,1,0,0.0
bowl:glass,food:cooked,0,0,1,0,0,1,0,0.0
jug:measuring,pick-up,0,0,0,1,0,0,0,1.0
cooker,salt,0,0,1,0,0,1,0,0.0
knife,wipe,0,0,0,1,0,0,0,1.0
salt,meat:mince,0,0,1,0,0,1,0,0.0
chilli,taste,0,0,0,1,0,0,0,1.0
milk,cup,0,0,1,0,0,1,0,0.0
board:cut,water:tap,0,0,1,0,0,1,0,0.0
shelf:utensil,knife,0,0,1,0,0,1,0,0.0
leaf:salad,cut,0,0,0,1,0,0,0,1.0
container,fridge,0,0,1,0,0,1,0,0.0
cupboard,pack:tea,0,0,1,0,0,1,0,0.0
kettle,turn-on,0,0,0,1,0,0,0,1.0
whisk,wire,0,0,1,0,0,1,0,0.0
bottle:sauce,close,0,0,0,1,0,0,0,1.0
machine:washing,laundry,0,0,1,0,0,1,0,0.0
sink:kitchen,wipe,0,0,0,1,0,0,0,1.0
side,fish,0,0,1,0,0,1,0,0.0
broccoli,water,0,0,1,0,0,1,0,0.0
fork,dry,0,0,0,1,0,0,0,1.0
pesto,cheese,0,0,1,0,0,1,0,0.0
chopper:moon,wash,0,0,0,1,0,0,0,1.0
lid,place-back,0,0,0,1,0,0,0,1.0
sausage,cover,0,0,0,1,0,0,0,1.0
fridge,mustard,0,0,1,0,0,1,0,0.0
chilli,sprinkle,0,0,0,1,0,0,0,1.0
base,pick-up,0,0,0,1,0,0,0,1.0
paneer,pan,0,0,1,0,0,1,0,0.0
box,rinse,0,0,0,1,0,0,0,1.0
water:tap,turn,0,0,0,1,0,0,0,1.0
patty,pick-up,0,0,0,1,0,0,0,1.0
side,mixture:flour,0,0,1,0,0,1,0,0.0
salt,sprout,0,0,1,0,0,1,0,0.0
cupboard,move,0,0,0,1,0,0,0,1.0
table,dish:tomato,0,0,1,0,0,1,0,0.0
oat,flip,0,0,0,1,0,0,0,1.0
kiwi,bowl,0,0,1,0,0,1,0,0.0
spatula,grab,0,0,0,1,0,0,0,1.0
celery,pan,0,0,1,0,0,1,0,0.0
peeler,drawer,0,0,1,0,0,1,0,0.0
bag,get,0,0,0,1,0,0,0,1.0
pan:cake,pick-up,0,0,0,1,0,0,0,1.0
sock,hang,0,0,0,1,0,0,0,1.0
paella,take,0,0,0,1,0,0,0,1.0
counter,pizza,0,0,1,0,0,1,0,0.0
holder,knife,0,0,1,0,0,1,0,0.0
chicken,stir,0,0,0,1,0,0,0,1.0
bowl,counter,0,0,1,0,0,1,0,0.0
wrap,throw,0,0,0,1,0,0,0,1.0
sprout,cook,0,0,0,1,0,0,0,1.0
cover:plastic,remove,0,0,0,1,0,0,0,1.0
jar:filter,top,0,0,1,0,0,1,0,0.0
jar:coffee,lid,0,0,1,0,0,1,0,0.0
bowl,clean-up,0,0,0,1,0,0,0,1.0
sink,salad,0,0,1,0,0,1,0,0.0
plate,brush,0,0,1,0,0,1,0,0.0
cover,lettuce,0,0,1,0,0,1,0,0.0
dish,tomato:cherry,0,0,1,0,0,1,0,0.0
kettle,boil,0,0,0,1,0,0,0,1.0
